time,body_index,body_name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
1.13500000,0,body1,0.05955152,0.10314627,-0.20473210,0.09357666,0.16207953,-0.40635360
1.13500000,1,body2,2.12395043,0.04122567,-1.09066063,-0.50242508,0.02994489,-0.90597949
1.13500000,2,body3,-1.02627274,1.86000786,-1.09066063,0.27714558,-0.42014044,-0.90597949
1.13500000,3,body4,-1.12745345,-1.95280666,-0.55381269,0.17849118,0.30915579,-0.48486422
1.14000000,0,body1,0.06002009,0.10395784,-0.20676851,0.09384771,0.16254900,-0.40820858
1.14000000,1,body2,2.12143671,0.04137500,-1.09518926,-0.50306176,0.02978658,-0.90547508
1.14000000,2,body3,-1.02488655,1.85790558,-1.09518926,0.27732682,-0.42077098,-0.90547508
1.14000000,3,body4,-1.12656019,-1.95125949,-0.55623722,0.17881109,0.30970990,-0.48494555
1.14500000,0,body1,0.06049000,0.10477175,-0.20881419,0.09411780,0.16301682,-0.41006042
1.14500000,1,body2,2.11891982,0.04152353,-1.09971538,-0.50369256,0.02962836,-0.90497091
1.14500000,2,body3,-1.02349947,1.85580016,-1.09971538,0.27750520,-0.42139638,-0.90497091
1.14500000,3,body4,-1.12566535,-1.94970957,-0.55866215,0.17912847,0.31025961,-0.48502797
1.15000000,0,body1,0.06096126,0.10558800,-0.21086911,0.09438693,0.16348297,-0.41190915
1.15000000,1,body2,2.11639979,0.04167128,-1.10423897,-0.50431754,0.02947023,-0.90446697
1.15000000,2,body3,-1.02211151,1.85369162,-1.10423897,0.27768074,-0.42201669,-0.90446697
1.15000000,3,body4,-1.12476891,-1.94815690,-0.56108750,0.17944333,0.31080497,-0.48511148
1.15500000,0,body1,0.06143387,0.10640658,-0.21293327,0.09465511,0.16394746,-0.41375479
1.15500000,1,body2,2.11387665,0.04181824,-1.10876005,-0.50493675,0.02931220,-0.90396327
1.15500000,2,body3,-1.02072267,1.85158000,-1.10876005,0.27785349,-0.42263195,-0.90396327
1.15500000,3,body4,-1.12387092,-1.94660152,-0.56351327,0.17975571,0.31134602,-0.48519606
1.16000000,0,body1,0.06190781,0.10722748,-0.21500665,0.09492233,0.16441030,-0.41559735
1.16000000,1,body2,2.11135043,0.04196440,-1.11327860,-0.50555023,0.02915427,-0.90345980
1.16000000,2,body3,-1.01933298,1.84946531,-1.11327861,0.27802346,-0.42324221,-0.90345980
1.16000000,3,body4,-1.12297136,-1.94504345,-0.56593946,0.18006561,0.31188280,-0.48528172
1.16500000,0,body1,0.06238309,0.10805068,-0.21708924,0.09518859,0.16487148,-0.41743686
1.16500000,1,body2,2.10882116,0.04210978,-1.11779464,-0.50615804,0.02899643,-0.90295656
1.16500000,2,body3,-1.01794244,1.84734758,-1.11779465,0.27819067,-0.42384751,-0.90295656
1.16500000,3,body4,-1.12207026,-1.94348270,-0.56836609,0.18037308,0.31241534,-0.48536845
1.17000000,0,body1,0.06285970,0.10887619,-0.21918102,0.09545391,0.16533102,-0.41927333
1.17000000,1,body2,2.10628886,0.04225437,-1.12230817,-0.50676022,0.02883869,-0.90245354
1.17000000,2,body3,-1.01655107,1.84522684,-1.12230817,0.27835516,-0.42444788,-0.90245355
1.17000000,3,body4,-1.12116763,-1.94191930,-0.57079315,0.18067811,0.31294368,-0.48545624
1.17500000,0,body1,0.06333763,0.10970399,-0.22128197,0.09571827,0.16578891,-0.42110677
1.17500000,1,body2,2.10375357,0.04239817,-1.12681918,-0.50735683,0.02868106,-0.90195076
1.17500000,2,body3,-1.01515889,1.84310311,-1.12681918,0.27851694,-0.42504337,-0.90195076
1.17500000,3,body4,-1.12026349,-1.94035327,-0.57322065,0.18098075,0.31346786,-0.48554509
1.18000000,0,body1,0.06381688,0.11053408,-0.22339208,0.09598169,0.16624516,-0.42293722
1.18000000,1,body2,2.10121530,0.04254118,-1.13132768,-0.50794790,0.02852352,-0.90144820
1.18000000,2,body3,-1.01376591,1.84097642,-1.13132768,0.27867604,-0.42563402,-0.90144820
1.18000000,3,body4,-1.11935783,-1.93878463,-0.57564860,0.18128101,0.31398792,-0.48563499
1.18500000,0,body1,0.06429744,0.11136644,-0.22551134,0.09624415,0.16669977,-0.42476469
1.18500000,1,body2,2.09867410,0.04268340,-1.13583366,-0.50853348,0.02836609,-0.90094585
1.18500000,2,body3,-1.01237214,1.83884678,-1.13583367,0.27883249,-0.42621987,-0.90094586
1.18500000,3,body4,-1.11845068,-1.93721340,-0.57807700,0.18157891,0.31450390,-0.48572594
1.19000000,0,body1,0.06477932,0.11220107,-0.22763972,0.09650567,0.16715273,-0.42658919
1.19000000,1,body2,2.09612998,0.04282484,-1.14033714,-0.50911362,0.02820875,-0.90044373
1.19000000,2,body3,-1.01097759,1.83671423,-1.14033714,0.27898631,-0.42680096,-0.90044374
1.19000000,3,body4,-1.11754205,-1.93563960,-0.58050586,0.18187448,0.31501584,-0.48581793
1.19500000,0,body1,0.06526250,0.11303796,-0.22977722,0.09676625,0.16760406,-0.42841075
1.19500000,1,body2,2.09358297,0.04296549,-1.14483810,-0.50968837,0.02805152,-0.89994183
1.19500000,2,body3,-1.00958228,1.83457878,-1.14483810,0.27913752,-0.42737732,-0.89994183
1.19500000,3,body4,-1.11663194,-1.93406325,-0.58293518,0.18216773,0.31552376,-0.48591096
1.20000000,0,body1,0.06574698,0.11387711,-0.23192382,0.09702588,0.16805376,-0.43022939
1.20000000,1,body2,2.09103310,0.04310535,-1.14933656,-0.51025777,0.02789440,-0.89944014
1.20000000,2,body3,-1.00818622,1.83244046,-1.14933656,0.27928614,-0.42794899,-0.89944015
1.20000000,3,body4,-1.11572037,-1.93248437,-0.58536497,0.18245868,0.31602772,-0.48600502
1.20500000,0,body1,0.06623275,0.11471850,-0.23407951,0.09728457,0.16850182,-0.43204513
1.20500000,1,body2,2.08848040,0.04324443,-1.15383250,-0.51082186,0.02773738,-0.89893867
1.20500000,2,body3,-1.00678942,1.83029930,-1.15383250,0.27943220,-0.42851602,-0.89893867
1.20500000,3,body4,-1.11480736,-1.93090298,-0.58779524,0.18274737,0.31652773,-0.48610010
1.21000000,0,body1,0.06671982,0.11556212,-0.23624427,0.09754232,0.16894825,-0.43385798
1.21000000,1,body2,2.08592489,0.04338273,-1.15832594,-0.51138068,0.02758046,-0.89843740
1.21000000,2,body3,-1.00539190,1.82815531,-1.15832595,0.27957572,-0.42907843,-0.89843741
1.21000000,3,body4,-1.11389290,-1.92931910,-0.59022598,0.18303380,0.31702385,-0.48619620
1.21500000,0,body1,0.06720818,0.11640798,-0.23841809,0.09779913,0.16939306,-0.43566797
1.21500000,1,body2,2.08336660,0.04352024,-1.16281688,-0.51193428,0.02742365,-0.89793634
1.21500000,2,body3,-1.00399367,1.82600852,-1.16281688,0.27971672,-0.42963628,-0.89793635
1.21500000,3,body4,-1.11297702,-1.92773275,-0.59265720,0.18331800,0.31751610,-0.48629332
1.22000000,0,body1,0.06769781,0.11725605,-0.24060095,0.09805499,0.16983624,-0.43747512
1.22000000,1,body2,2.08080556,0.04365696,-1.16730531,-0.51248271,0.02726694,-0.89743549
1.22000000,2,body3,-1.00259474,1.82385895,-1.16730531,0.27985522,-0.43018958,-0.89743550
1.22000000,3,body4,-1.11205973,-1.92614394,-0.59508891,0.18360000,0.31800452,-0.48639145
1.22500000,0,body1,0.06818872,0.11810634,-0.24279283,0.09830992,0.17027779,-0.43927944
1.22500000,1,body2,2.07824178,0.04379291,-1.17179123,-0.51302600,0.02711033,-0.89693485
1.22500000,2,body3,-1.00119512,1.82170663,-1.17179123,0.27999124,-0.43073838,-0.89693485
1.22500000,3,body4,-1.11114103,-1.92455271,-0.59752112,0.18387980,0.31848915,-0.48649059
1.23000000,0,body1,0.06868091,0.11895883,-0.24499374,0.09856392,0.17071771,-0.44108096
1.23000000,1,body2,2.07567531,0.04392807,-1.17627466,-0.51356419,0.02695384,-0.89643440
1.23000000,2,body3,-0.99979483,1.81955158,-1.17627466,0.28012480,-0.43128272,-0.89643440
1.23000000,3,body4,-1.11022093,-1.92295906,-0.59995382,0.18415743,0.31897002,-0.48659072
1.23500000,0,body1,0.06917436,0.11981351,-0.24720364,0.09881697,0.17115602,-0.44287969
1.23500000,1,body2,2.07310615,0.04406245,-1.18075558,-0.51409732,0.02679745,-0.89593415
1.23500000,2,body3,-0.99839388,1.81739381,-1.18075558,0.28025593,-0.43182262,-0.89593415
1.23500000,3,body4,-1.10929946,-1.92136301,-0.60238703,0.18443290,0.31944717,-0.48669185
1.24000000,0,body1,0.06966908,0.12067038,-0.24942253,0.09906909,0.17159270,-0.44467566
1.24000000,1,body2,2.07053434,0.04419604,-1.18523400,-0.51462544,0.02664116,-0.89543410
1.24000000,2,body3,-0.99699227,1.81523336,-1.18523400,0.28038464,-0.43235813,-0.89543410
1.24000000,3,body4,-1.10837661,-1.91976459,-0.60482074,0.18470625,0.31992062,-0.48679397
1.24500000,0,body1,0.07016505,0.12152944,-0.25165039,0.09932027,0.17202776,-0.44646889
1.24500000,1,body2,2.06795990,0.04432886,-1.18970992,-0.51514858,0.02648498,-0.89493423
1.24500000,2,body3,-0.99559003,1.81307024,-1.18970992,0.28051096,-0.43288927,-0.89493424
1.24500000,3,body4,-1.10745240,-1.91816381,-0.60725497,0.18497749,0.32039041,-0.48689708
1.25000000,0,body1,0.07066228,0.12239066,-0.25388721,0.09957052,0.17246121,-0.44825939
1.25000000,1,body2,2.06538286,0.04446089,-1.19418334,-0.51566679,0.02632890,-0.89443456
1.25000000,2,body3,-0.99418717,1.81090447,-1.19418334,0.28063489,-0.43341609,-0.89443457
1.25000000,3,body4,-1.10652684,-1.91656069,-0.60968971,0.18524663,0.32085658,-0.48700117
1.25500000,0,body1,0.07116076,0.12325405,-0.25613298,0.09981984,0.17289303,-0.45004719
1.25500000,1,body2,2.06280324,0.04459215,-1.19865426,-0.51618009,0.02617293,-0.89393508
1.25500000,2,body3,-0.99278369,1.80873608,-1.19865427,0.28075647,-0.43393861,-0.89393509
1.25500000,3,body4,-1.10559993,-1.91495525,-0.61212498,0.18551370,0.32131916,-0.48710624
1.26000000,0,body1,0.07166048,0.12411959,-0.25838768,0.10006822,0.17332324,-0.45183230
1.26000000,1,body2,2.06022107,0.04472262,-1.20312269,-0.51668854,0.02601706,-0.89343579
1.26000000,2,body3,-0.99137961,1.80656509,-1.20312269,0.28087571,-0.43445687,-0.89343579
1.26000000,3,body4,-1.10467170,-1.91334751,-0.61456078,0.18577872,0.32177818,-0.48721227
1.26500000,0,body1,0.07216144,0.12498727,-0.26065130,0.10031566,0.17375183,-0.45361476
1.26500000,1,body2,2.05763637,0.04485232,-1.20758862,-0.51719216,0.02586130,-0.89293667
1.26500000,2,body3,-0.98997494,1.80439152,-1.20758862,0.28099263,-0.43497090,-0.89293668
1.26500000,3,body4,-1.10374215,-1.91173748,-0.61699710,0.18604170,0.32223368,-0.48731927
1.27000000,0,body1,0.07266363,0.12585710,-0.26292382,0.10056218,0.17417880,-0.45539457
1.27000000,1,body2,2.05504916,0.04498124,-1.21205206,-0.51769099,0.02570565,-0.89243774
1.27000000,2,body3,-0.98856968,1.80221539,-1.21205206,0.28110724,-0.43548073,-0.89243774
1.27000000,3,body4,-1.10281129,-1.91012518,-0.61943397,0.18630266,0.32268568,-0.48742724
1.27500000,0,body1,0.07316706,0.12672906,-0.26520524,0.10080776,0.17460416,-0.45717176
1.27500000,1,body2,2.05245947,0.04510937,-1.21651300,-0.51818507,0.02555009,-0.89193898
1.27500000,2,body3,-0.98716387,1.80003672,-1.21651300,0.28121957,-0.43598639,-0.89193898
1.27500000,3,body4,-1.10187913,-1.90851063,-0.62187138,0.18656163,0.32313422,-0.48753616
1.28000000,0,body1,0.07367171,0.12760314,-0.26749554,0.10105241,0.17502791,-0.45894635
1.28000000,1,body2,2.04986731,0.04523674,-1.22097145,-0.51867444,0.02539464,-0.89144039
1.28000000,2,body3,-0.98575749,1.79785553,-1.22097145,0.28132962,-0.43648792,-0.89144040
1.28000000,3,body4,-1.10094567,-1.90689384,-0.62430933,0.18681861,0.32357933,-0.48764604
1.28500000,0,body1,0.07417758,0.12847934,-0.26979470,0.10129612,0.17545004,-0.46071836
1.28500000,1,body2,2.04727273,0.04536332,-1.22542740,-0.51915912,0.02523929,-0.89094198
1.28500000,2,body3,-0.98435057,1.79567185,-1.22542741,0.28143743,-0.43698535,-0.89094198
1.28500000,3,body4,-1.10001094,-1.90527484,-0.62674784,0.18707363,0.32402103,-0.48775686
1.29000000,0,body1,0.07468467,0.12935764,-0.27210272,0.10153891,0.17587055,-0.46248780
1.29000000,1,body2,2.04467573,0.04548913,-1.22988087,-0.51963917,0.02508405,-0.89044374
1.29000000,2,body3,-0.98294312,1.79348569,-1.22988087,0.28154301,-0.43747870,-0.89044374
1.29000000,3,body4,-1.09907494,-1.90365364,-0.62918690,0.18732670,0.32445937,-0.48786862
1.29500000,0,body1,0.07519297,0.13023804,-0.27441957,0.10178076,0.17628945,-0.46425471
1.29500000,1,body2,2.04207634,0.04561416,-1.23433184,-0.52011460,0.02492890,-0.88994566
1.29500000,2,body3,-0.98153515,1.79129707,-1.23433184,0.28164637,-0.43796801,-0.88994566
1.29500000,3,body4,-1.09813768,-1.90203025,-0.63162653,0.18757785,0.32489438,-0.48798133
1.30000000,0,body1,0.07570247,0.13112053,-0.27674526,0.10202168,0.17670673,-0.46601910
1.30000000,1,body2,2.03947459,0.04573842,-1.23878032,-0.52058545,0.02477386,-0.88944774
1.30000000,2,body3,-0.98012666,1.78910601,-1.23878033,0.28174752,-0.43845330,-0.88944774
1.30000000,3,body4,-1.09719917,-1.90040470,-0.63406672,0.18782709,0.32532607,-0.48809497
1.30500000,0,body1,0.07621318,0.13200510,-0.27907976,0.10226166,0.17712240,-0.46778099
1.30500000,1,body2,2.03687050,0.04586190,-1.24322632,-0.52105177,0.02461892,-0.88894998
1.30500000,2,body3,-0.97871768,1.78691254,-1.24322632,0.28184650,-0.43893461,-0.88894999
1.30500000,3,body4,-1.09625941,-1.89877700,-0.63650748,0.18807444,0.32575449,-0.48820954
1.31000000,0,body1,0.07672509,0.13289175,-0.28142306,0.10250072,0.17753646,-0.46954039
1.31000000,1,body2,2.03426408,0.04598461,-1.24766982,-0.52151357,0.02446408,-0.88845238
1.31000000,2,body3,-0.97730820,1.78471668,-1.24766983,0.28194330,-0.43941197,-0.88845239
1.31000000,3,body4,-1.09531843,-1.89714716,-0.63894882,0.18831991,0.32617966,-0.48832503
1.31500000,0,body1,0.07723819,0.13378047,-0.28377516,0.10273884,0.17794890,-0.47129734
1.31500000,1,body2,2.03165537,0.04610654,-1.25211084,-0.52197090,0.02430933,-0.88795494
1.31500000,2,body3,-0.97589825,1.78251843,-1.25211085,0.28203795,-0.43988539,-0.88795494
1.31500000,3,body4,-1.09437622,-1.89551520,-0.64139073,0.18856353,0.32660161,-0.48844144
1.32000000,0,body1,0.07775247,0.13467124,-0.28613603,0.10297603,0.17835972,-0.47305186
1.32000000,1,body2,2.02904438,0.04622770,-1.25654937,-0.52242378,0.02415469,-0.88745765
1.32000000,2,body3,-0.97448782,1.78031783,-1.25654938,0.28213047,-0.44035492,-0.88745765
1.32000000,3,body4,-1.09343279,-1.89388115,-0.64383323,0.18880530,0.32702037,-0.48855878
1.32500000,0,body1,0.07826795,0.13556406,-0.28850567,0.10321229,0.17876893,-0.47480395
1.32500000,1,body2,2.02643114,0.04634809,-1.26098542,-0.52287225,0.02400014,-0.88696050
1.32500000,2,body3,-0.97307695,1.77811489,-1.26098542,0.28222086,-0.44082058,-0.88696050
1.32500000,3,body4,-1.09248817,-1.89224501,-0.64627632,0.18904525,0.32743598,-0.48867702
1.33000000,0,body1,0.07878460,0.13645892,-0.29088407,0.10344761,0.17917652,-0.47655365
1.33000000,1,body2,2.02381567,0.04646770,-1.26541898,-0.52331634,0.02384569,-0.88646350
1.33000000,2,body3,-0.97166562,1.77590963,-1.26541898,0.28230915,-0.44128240,-0.88646350
1.33000000,3,body4,-1.09154234,-1.89060679,-0.64872000,0.18928339,0.32784845,-0.48879617
1.33500000,0,body1,0.07930242,0.13735582,-0.29327121,0.10368200,0.17958249,-0.47830097
1.33500000,1,body2,2.02119798,0.04658655,-1.26985006,-0.52375608,0.02369134,-0.88596664
1.33500000,2,body3,-0.97025386,1.77370207,-1.26985006,0.28239534,-0.44174040,-0.88596665
1.33500000,3,body4,-1.09059533,-1.88896653,-0.65116428,0.18951974,0.32825782,-0.48891623
1.34000000,0,body1,0.07982141,0.13825475,-0.29566707,0.10391545,0.17998685,-0.48004594
1.34000000,1,body2,2.01857811,0.04670462,-1.27427865,-0.52419150,0.02353708,-0.88546992
1.34000000,2,body3,-0.96884167,1.77149223,-1.27427865,0.28247946,-0.44219462,-0.88546993
1.34000000,3,body4,-1.08964715,-1.88732422,-0.65360917,0.18975431,0.32866411,-0.48903718
1.34500000,0,body1,0.08034157,0.13915569,-0.29807166,0.10414797,0.18038958,-0.48178857
1.34500000,1,body2,2.01595607,0.04682192,-1.27870475,-0.52462263,0.02338292,-0.88497334
1.34500000,2,body3,-0.96742907,1.76928013,-1.27870476,0.28256152,-0.44264507,-0.88497334
1.34500000,3,body4,-1.08869779,-1.88567989,-0.65605466,0.18998713,0.32906736,-0.48915903
1.35000000,0,body1,0.08086289,0.14005864,-0.30048496,0.10437956,0.18079070,-0.48352888
1.35000000,1,body2,2.01333189,0.04693845,-1.28312838,-0.52504950,0.02322884,-0.88447689
1.35000000,2,body3,-0.96601606,1.76706579,-1.28312838,0.28264152,-0.44309178,-0.88447690
1.35000000,3,body4,-1.08774728,-1.88403355,-0.65850076,0.19021820,0.32946759,-0.48928177
1.35500000,0,body1,0.08138537,0.14096359,-0.30290695,0.10461020,0.18119019,-0.48526690
1.35500000,1,body2,2.01070559,0.04705421,-1.28754952,-0.52547213,0.02307487,-0.88398057
1.35500000,2,body3,-0.96460265,1.76484922,-1.28754953,0.28271949,-0.44353479,-0.88398058
1.35500000,3,body4,-1.08679562,-1.88238522,-0.66094748,0.19044754,0.32986482,-0.48940540
1.36000000,0,body1,0.08190899,0.14187054,-0.30533762,0.10483991,0.18158806,-0.48700264
1.36000000,1,body2,2.00807718,0.04716919,-1.29196819,-0.52589057,0.02292098,-0.88348438
1.36000000,2,body3,-0.96318887,1.76263044,-1.29196819,0.28279544,-0.44397411,-0.88348439
1.36000000,3,body4,-1.08584281,-1.88073491,-0.66339481,0.19067518,0.33025910,-0.48952991
1.36500000,0,body1,0.08243376,0.14277947,-0.30777697,0.10506869,0.18198431,-0.48873613
1.36500000,1,body2,2.00544669,0.04728342,-1.29638437,-0.52630483,0.02276718,-0.88298832
1.36500000,2,body3,-0.96177470,1.76040948,-1.29638437,0.28286938,-0.44440977,-0.88298832
1.36500000,3,body4,-1.08488887,-1.87908263,-0.66584278,0.19090111,0.33065043,-0.48965530
1.37000000,0,body1,0.08295968,0.14369038,-0.31022498,0.10529652,0.18237893,-0.49046739
1.37000000,1,body2,2.00281414,0.04739687,-1.30079807,-0.52671495,0.02261348,-0.88249237
1.37000000,2,body3,-0.96036018,1.75818635,-1.30079807,0.28294132,-0.44484179,-0.88249238
1.37000000,3,body4,-1.08393380,-1.87742841,-0.66829137,0.19112537,0.33103885,-0.48978156
1.37500000,0,body1,0.08348673,0.14460326,-0.31268164,0.10552342,0.18277193,-0.49219643
1.37500000,1,body2,2.00017955,0.04750955,-1.30520929,-0.52712095,0.02245986,-0.88199654
1.37500000,2,body3,-0.95894529,1.75596107,-1.30520929,0.28301128,-0.44527021,-0.88199655
1.37500000,3,body4,-1.08297762,-1.87577225,-0.67074059,0.19134796,0.33142439,-0.48990869
1.38000000,0,body1,0.08401491,0.14551810,-0.31514694,0.10574938,0.18316330,-0.49392327
1.38000000,1,body2,1.99754293,0.04762147,-1.30961803,-0.52752286,0.02230633,-0.88150083
1.38000000,2,body3,-0.95753007,1.75373366,-1.30961804,0.28307928,-0.44569504,-0.88150084
1.38000000,3,body4,-1.08202032,-1.87411417,-0.67319046,0.19156890,0.33180707,-0.49003669
1.38500000,0,body1,0.08454422,0.14643489,-0.31762087,0.10597439,0.18355303,-0.49564795
1.38500000,1,body2,1.99490432,0.04773261,-1.31402430,-0.52792071,0.02215288,-0.88100524
1.38500000,2,body3,-0.95611450,1.75150413,-1.31402430,0.28314532,-0.44611631,-0.88100524
1.38500000,3,body4,-1.08106193,-1.87245418,-0.67564096,0.19178820,0.33218691,-0.49016555
1.39000000,0,body1,0.08507465,0.14735362,-0.32010342,0.10619846,0.18394114,-0.49737047
1.39000000,1,body2,1.99226373,0.04784299,-1.31842809,-0.52831452,0.02199952,-0.88050975
1.39000000,2,body3,-0.95469862,1.74927250,-1.31842809,0.28320941,-0.44653404,-0.88050975
1.39000000,3,body4,-1.08010244,-1.87079231,-0.67809211,0.19200588,0.33256395,-0.49029527
1.39500000,0,body1,0.08560620,0.14827430,-0.32259457,0.10642159,0.18432761,-0.49909085
1.39500000,1,body2,1.98962119,0.04795261,-1.32282940,-0.52870432,0.02184625,-0.88001436
1.39500000,2,body3,-0.95328241,1.74703879,-1.32282940,0.28327157,-0.44694825,-0.88001437
1.39500000,3,body4,-1.07914187,-1.86912855,-0.68054392,0.19222196,0.33293820,-0.49042584
1.40000000,0,body1,0.08613887,0.14919690,-0.32509432,0.10664378,0.18471245,-0.50080912
1.40000000,1,body2,1.98697670,0.04806146,-1.32722823,-0.52909014,0.02169306,-0.87951909
1.40000000,2,body3,-0.95186590,1.74480302,-1.32722823,0.28333181,-0.44735898,-0.87951909
1.40000000,3,body4,-1.07818023,-1.86746293,-0.68299637,0.19243644,0.33330969,-0.49055726
1.40500000,0,body1,0.08667264,0.15012142,-0.32760266,0.10686502,0.18509565,-0.50252530
1.40500000,1,body2,1.98433029,0.04816954,-1.33162459,-0.52947200,0.02153995,-0.87902391
1.40500000,2,body3,-0.95044910,1.74256521,-1.33162459,0.28339014,-0.44776623,-0.87902391
1.40500000,3,body4,-1.07721751,-1.86579546,-0.68544949,0.19264935,0.33367846,-0.49068953
1.41000000,0,body1,0.08720752,0.15104785,-0.33011957,0.10708531,0.18547721,-0.50423940
1.41000000,1,body2,1.98168198,0.04827686,-1.33601847,-0.52984992,0.02138692,-0.87852883
1.41000000,2,body3,-0.94903201,1.74032537,-1.33601847,0.28344658,-0.44817004,-0.87852883
1.41000000,3,body4,-1.07625374,-1.86412615,-0.68790327,0.19286069,0.33404451,-0.49082264
1.41500000,0,body1,0.08774349,0.15197619,-0.33264505,0.10730466,0.18585713,-0.50595145
1.41500000,1,body2,1.97903180,0.04838341,-1.34040988,-0.53022394,0.02123397,-0.87803384
1.41500000,2,body3,-0.94761464,1.73808351,-1.34040988,0.28350113,-0.44857042,-0.87803385
1.41500000,3,body4,-1.07528891,-1.86245502,-0.69035772,0.19307048,0.33440789,-0.49095659
1.42000000,0,body1,0.08828056,0.15290642,-0.33517908,0.10752306,0.18623540,-0.50766147
1.42000000,1,body2,1.97637975,0.04848920,-1.34479881,-0.53059407,0.02108110,-0.87753895
1.42000000,2,body3,-0.94619700,1.73583967,-1.34479881,0.28355381,-0.44896740,-0.87753895
1.42000000,3,body4,-1.07432303,-1.86078207,-0.69281284,0.19327874,0.33476860,-0.49109137
1.42500000,0,body1,0.08881872,0.15383854,-0.33772166,0.10774050,0.18661203,-0.50936947
